Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
239;21100367469;"Toxicology Reports";journal;"22147500";0,700;Q2;64;138;638;7649;2558;634;3,74;55,43;36,52;1;60;United States;Northern America;"Elsevier Inc.";"2014-2023";"Health, Toxicology and Mutagenesis (Q2); Toxicology (Q2)";"Environmental Science; Pharmacology, Toxicology and Pharmaceutics"
240;4700152848;"PPAR Research";journal;"16874757, 16874765";0,698;Q2;59;15;69;877;199;69;3,25;58,47;38,10;0;10;United States;Northern America;"Hindawi Publishing Corporation";"2006-2023";"Drug Discovery (Q2); Pharmacology (medical) (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
241;22982;"Journal of Cardiovascular Pharmacology and Therapeutics";journal;"10742484, 19404034";0,696;Q2;57;27;169;1330;433;166;2,60;49,26;34,83;0;14;United Kingdom;Western Europe;"SAGE Publications Ltd";"1996-2023";"Cardiology and Cardiovascular Medicine (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
242;20580;"Journal of Food Biochemistry";journal;"17454514, 01458884";0,696;Q2;64;104;1372;5805;5606;1361;3,79;55,82;46,88;0;38;United Kingdom;Western Europe;"Hindawi";"1977-2022";"Food Science (Q1); Biophysics (Q2); Pharmacology (Q2); Cell Biology (Q3)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
243;23081;"Journal of Pharmacokinetics and Pharmacodynamics";journal;"15738744, 1567567X";0,694;Q2;70;55;154;2186;403;144;2,25;39,75;36,22;0;6;United States;Northern America;"Springer New York";"1996-1999, 2001-2023";"Pharmacology (Q2)";"Pharmacology, Toxicology and Pharmaceutics"
244;25241;"Toxicology Mechanisms and Methods";journal;"15376524, 15376516";0,693;Q2;55;80;208;4381;824;205;3,06;54,76;42,70;0;28;United Kingdom;Western Europe;"Informa Healthcare";"1991-2023";"Health, Toxicology and Mutagenesis (Q2); Toxicology (Q2)";"Environmental Science; Pharmacology, Toxicology and Pharmaceutics"
245;21101132927;"Journal of Cannabis Research";journal;"25225782";0,692;Q2;17;39;148;1666;627;144;4,35;42,72;47,62;0;12;United Kingdom;Western Europe;"BioMed Central Ltd";"2019-2023";"Complementary and Alternative Medicine (Q1); Health (social science) (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics; Social Sciences"
246;20664;"Current Drug Targets";journal;"18735592, 13894501";0,691;Q2;119;97;390;10001;1214;368;2,96;103,10;43,82;0;49;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2000-2023";"Clinical Biochemistry (Q2); Drug Discovery (Q2); Pharmacology (Q2); Molecular Medicine (Q3)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
247;5000158117;"Profiles of Drug Substances, Excipients and Related Methodology";journal;"18715125";0,688;Q2;29;7;21;562;185;7;10,64;80,29;0,00;0;4;United States;Northern America;"Academic Press Inc.";"2001-2003, 2005, 2007-2023";"Medicine (miscellaneous) (Q2); Pharmaceutical Science (Q2); Pharmacology (Q2); Molecular Medicine (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
248;21352;"Expert Opinion on Pharmacotherapy";journal;"17447666, 14656566";0,687;Q2;93;206;669;15644;1640;573;2,15;75,94;40,98;0;103;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1999-2023";"Medicine (miscellaneous) (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
249;20010;"Journal of Natural Medicines";journal;"13403443";0,685;Q2;59;95;285;2958;1010;263;2,84;31,14;35,11;1;26;Japan;Asiatic Region;"Springer Japan";"1994-2023";"Complementary and Alternative Medicine (Q1); Drug Discovery (Q2); Organic Chemistry (Q2); Pharmaceutical Science (Q2); Molecular Medicine (Q3)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Medicine; Pharmacology, Toxicology and Pharmaceutics"
250;22372;"Immunopharmacology and Immunotoxicology";journal;"15322513, 08923973";0,680;Q2;61;90;261;3796;865;258;3,18;42,18;48,64;0;41;United Kingdom;Western Europe;"Informa Healthcare";"1978-2023";"Medicine (miscellaneous) (Q2); Pharmacology (Q2); Toxicology (Q2); Immunology (Q3); Immunology and Allergy (Q3)";"Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
251;18922;"Journal of Gene Medicine";journal;"1099498X, 15212254";0,679;Q2;100;101;265;4551;840;261;3,50;45,06;40,13;0;65;United States;Northern America;"John Wiley and Sons Ltd";"1998-2023";"Drug Discovery (Q2); Genetics (Q3); Genetics (clinical) (Q3); Molecular Biology (Q3); Molecular Medicine (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
252;21194;"Pharmacology";journal;"00317012, 14230313";0,679;Q2;67;61;217;2773;608;210;2,75;45,46;44,51;0;25;Switzerland;Western Europe;"S. Karger AG";"1959-2023";"Medicine (miscellaneous) (Q2); Pharmacology (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
253;22072;"Current Gene Therapy";journal;"18755631, 15665232";0,674;Q2;80;33;114;3190;359;106;3,41;96,67;40,14;0;18;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2001-2023";"Drug Discovery (Q2); Genetics (Q3); Genetics (clinical) (Q3); Molecular Biology (Q3); Molecular Medicine (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
254;144956;"Drug Metabolism and Pharmacokinetics";journal;"13474367, 18800920";0,674;Q2;75;38;182;1462;454;179;2,94;38,47;27,18;0;5;Japan;Asiatic Region;"Japanese Society for the Study of Xenobiotics";"2002-2023";"Pharmaceutical Science (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
255;21192;"Drug Development Research";journal;"02724391, 10982299";0,672;Q2;67;112;371;6813;1390;345;3,72;60,83;40,18;0;68;United States;Northern America;"John Wiley & Sons Inc.";"1981-2023";"Drug Discovery (Q2)";"Pharmacology, Toxicology and Pharmaceutics"
256;19700173005;"Cancer Nanotechnology";journal;"18686958, 18686966";0,671;Q2;36;83;90;4754;399;89;4,21;57,28;49,37;0;75;United States;Northern America;"Springer Science + Business Media";"2010-2023";"Biomedical Engineering (Q2); Pharmaceutical Science (Q2); Physical and Theoretical Chemistry (Q2); Oncology (Q3)";"Chemistry; Engineering; Medicine; Pharmacology, Toxicology and Pharmaceutics"
257;20634;"Journal of Texture Studies";journal;"00224901, 17454603";0,671;Q2;66;80;229;3881;785;222;2,95;48,51;41,95;0;7;United States;Northern America;"Wiley-Blackwell";"1969-2023";"Food Science (Q2); Pharmaceutical Science (Q2)";"Agricultural and Biological Sciences; Pharmacology, Toxicology and Pharmaceutics"
258;110174;"Prostaglandins and Other Lipid Mediators";journal;"10988823";0,671;Q2;86;56;156;3893;431;151;2,43;69,52;45,29;0;18;United States;Northern America;"Elsevier Inc.";"1996, 1998-2023";"Biochemistry (Q2); Pharmacology (Q2); Physiology (Q2); Cell Biology (Q3)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
259;21100198011;"Current Protocols in Pharmacology";journal;"19348282, 19348290";0,670;Q2;39;0;11;0;30;11;0,00;0,00;0,00;0;0;United States;Northern America;"John Wiley & Sons Inc.";"2001-2020";"Medicine (miscellaneous) (Q2); Pharmacology (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
260;24624;"Bulletin of Environmental Contamination and Toxicology";journal;"00074861, 14320800";0,665;Q2;86;184;887;7061;2735;871;3,10;38,38;42,25;0;90;United States;Northern America;"Springer Science and Business Media, LLC";"1966-2023";"Health, Toxicology and Mutagenesis (Q2); Medicine (miscellaneous) (Q2); Pollution (Q2); Toxicology (Q2)";"Environmental Science; Medicine; Pharmacology, Toxicology and Pharmaceutics"
261;144963;"Drug Discovery Today: Disease Models";journal;"17406757";0,665;Q2;33;0;23;0;64;20;0,00;0,00;0,00;0;0;United Kingdom;Western Europe;"Elsevier Ltd";"2004-2020";"Drug Discovery (Q2); Molecular Medicine (Q3)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
262;20570;"Chemotherapy";journal;"00093157, 14219794";0,663;Q2;61;30;97;866;219;92;1,84;28,87;35,75;0;23;Switzerland;Western Europe;"S. Karger AG";"1960-2023";"Drug Discovery (Q2); Infectious Diseases (Q2); Medicine (miscellaneous) (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2); Oncology (Q3)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
263;21100862294;"Neuropsychopharmacology Reports";journal;"2574173X";0,660;Q2;22;105;201;3867;480;199;2,40;36,83;28,02;1;29;United States;Northern America;"John Wiley & Sons Inc.";"2018-2023";"Clinical Psychology (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics; Psychology"
264;21100938253;"Environmental Pollutants and Bioavailability";journal;"26395940, 26395932";0,659;Q2;39;53;114;3294;424;113;3,90;62,15;44,88;0;32;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2019-2023";"Chemical Health and Safety (Q2); Health, Toxicology and Mutagenesis (Q2); Toxicology (Q2)";"Chemical Engineering; Environmental Science; Pharmacology, Toxicology and Pharmaceutics"
265;16319;"IEEE Transactions on Nanobioscience";journal;"15361241, 15582639";0,659;Q2;73;119;198;4764;744;194;4,10;40,03;32,04;0;29;United States;Northern America;"Institute of Electrical and Electronics Engineers Inc.";"2002-2023";"Bioengineering (Q2); Biomedical Engineering (Q2); Biotechnology (Q2); Computer Science Applications (Q2); Electrical and Electronic Engineering (Q2); Medicine (miscellaneous) (Q2); Nanoscience and Nanotechnology (Q2); Pharmaceutical Science (Q2)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Computer Science; Engineering; Materials Science; Medicine; Pharmacology, Toxicology and Pharmaceutics"
266;21168;"Pharmacogenomics Journal";journal;"1470269X, 14731150";0,659;Q2;95;28;194;1215;524;193;2,58;43,39;40,00;0;9;United Kingdom;Western Europe;"Nature Publishing Group";"2001-2023";"Pharmacology (Q2); Genetics (Q3); Molecular Medicine (Q3)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
267;21100932732;"PharmacoEconomics - Open";journal;"25094262, 25094254";0,658;Q2;20;74;207;3193;381;197;1,94;43,15;43,63;3;31;Switzerland;Western Europe;"Springer International Publishing";"2017-2023";"Health Policy (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
268;25224;"Toxicology in Vitro";journal;"18793177, 08872333";0,656;Q2;125;154;617;7775;1904;609;2,87;50,49;48,46;0;62;United Kingdom;Western Europe;"Elsevier Ltd";"1987-2023";"Medicine (miscellaneous) (Q2); Toxicology (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
269;29311;"Current Cancer Drug Targets";journal;"15680096, 18735576";0,650;Q2;103;76;216;5127;602;211;2,34;67,46;40,55;0;72;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2001-2023";"Drug Discovery (Q2); Pharmacology (Q2); Cancer Research (Q3); Oncology (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
270;23102;"Journal of Pharmacy and Pharmacology";journal;"20427158, 00223573";0,648;Q2;137;123;481;4974;1718;480;2,93;40,44;48,36;0;56;United Kingdom;Western Europe;"Oxford University Press";"1949-2023";"Pharmaceutical Science (Q2); Pharmacology (Q2)";"Pharmacology, Toxicology and Pharmaceutics"
271;19700175819;"Patient Preference and Adherence";journal;"1177889X";0,647;Q1;67;301;777;12103;1891;764;2,18;40,21;52,17;0;143;New Zealand;Pacific Region;"Dove Medical Press Ltd.";"2007-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Social Sciences (miscellaneous) (Q1); Health Policy (Q2); Medicine (miscellaneous) (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics; Social Sciences"
272;21100241807;"Artificial Cells, Nanomedicine and Biotechnology";journal;"2169141X, 21691401";0,646;Q2;86;53;270;3059;1067;257;3,83;57,72;44,82;0;26;United States;Northern America;"Informa Healthcare";"2013-2023";"Biomedical Engineering (Q2); Biotechnology (Q2); Medicine (miscellaneous) (Q2); Pharmaceutical Science (Q2)";"Biochemistry, Genetics and Molecular Biology; Engineering; Medicine; Pharmacology, Toxicology and Pharmaceutics"
273;25075;"Ecotoxicology";journal;"09639292, 15733017";0,646;Q2;107;106;481;6906;1368;475;2,76;65,15;45,22;0;53;Netherlands;Western Europe;"Springer Netherlands";"1992-2023";"Health, Toxicology and Mutagenesis (Q2); Management, Monitoring, Policy and Law (Q2); Medicine (miscellaneous) (Q2); Toxicology (Q2)";"Environmental Science; Medicine; Pharmacology, Toxicology and Pharmaceutics"
274;19956;"Archiv der Pharmazie";journal;"15214184, 03656233";0,642;Q2;73;161;416;9793;2114;413;4,87;60,83;43,60;0;97;Germany;Western Europe;"Wiley-VCH Verlag";"1822-1831, 1835-1933, 1937-1938, 1940, 1943-1944, 1950-2023";"Drug Discovery (Q2); Pharmaceutical Science (Q2)";"Pharmacology, Toxicology and Pharmaceutics"
275;21100239606;"Therapeutic Innovation and Regulatory Science";journal;"21684790, 21684804";0,637;Q1;51;129;419;3922;814;374;2,24;30,40;50,36;3;26;United States;Northern America;"SAGE Publications Inc.";"1970, 1972, 1974-2006, 2008-2011, 2013-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Pharmacology (medical) (Q2); Public Health, Environmental and Occupational Health (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
276;21100446418;"Contemporary Clinical Trials Communications";journal;"24518654";0,636;Q2;26;176;511;7402;849;507;1,52;42,06;55,37;0;77;United States;Northern America;"Elsevier Inc.";"2015-2023";"Medicine (miscellaneous) (Q2); Pharmacology (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
277;21100262305;"Clinical Pharmacology in Drug Development";journal;"21607648, 2160763X";0,626;Q2;35;140;398;3021;753;385;1,86;21,58;43,93;0;25;United States;Northern America;"Wiley-Blackwell";"2012-2023";"Pharmaceutical Science (Q2); Pharmacology (medical) (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
278;20710;"DARU, Journal of Pharmaceutical Sciences";journal;"15608115, 20082231";0,625;Q2;58;43;149;2213;587;146;2,80;51,47;51,06;0;26;United Kingdom;Western Europe;"BioMed Central Ltd";"2000-2023";"Drug Discovery (Q2); Medicine (miscellaneous) (Q2); Pharmacology (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
279;21100793213;"Current Pharmacology Reports";journal;"2198641X";0,624;Q2;35;40;95;4209;411;92;3,69;105,23;45,93;0;29;Switzerland;Western Europe;"Springer International Publishing AG";"2015-2023";"Biochemistry (Q2); Drug Discovery (Q2); Pharmacology (Q2); Genetics (Q3)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
280;34645;"Skin Pharmacology and Physiology";journal;"16605527, 16605535";0,623;Q2;86;20;106;1053;277;105;2,89;52,65;47,06;0;3;Switzerland;Western Europe;"S. Karger AG";"1988-1997, 2004-2023";"Dermatology (Q2); Medicine (miscellaneous) (Q2); Pharmacology (Q2); Physiology (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
281;24785;"Alcohol";journal;"18736823, 07418329";0,621;Q2;88;70;227;4212;508;223;2,21;60,17;45,31;0;43;United States;Northern America;"Elsevier Inc.";"1984-2023";"Health (social science) (Q2); Medicine (miscellaneous) (Q2); Toxicology (Q2); Behavioral Neuroscience (Q3); Biochemistry (Q3); Neurology (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience; Pharmacology, Toxicology and Pharmaceutics; Social Sciences"
282;25106;"Human and Experimental Toxicology";journal;"09603271";0,621;Q2;91;97;542;4599;1623;536;2,79;47,41;45,90;0;37;United States;Northern America;"SAGE Publications Inc.";"1981-2023";"Health, Toxicology and Mutagenesis (Q2); Medicine (miscellaneous) (Q2); Toxicology (Q2)";"Environmental Science; Medicine; Pharmacology, Toxicology and Pharmaceutics"
283;21101022494;"Journal of Cardiovascular Development and Disease";journal;"23083425";0,621;Q1;32;497;709;27150;1727;700;2,40;54,63;33,67;0;247;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2014-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Pharmacology (medical) (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
284;4500151409;"CNS and Neurological Disorders - Drug Targets";journal;"18715273, 19963181";0,620;Q2;96;120;223;12672;632;207;2,79;105,60;41,97;2;28;United Arab Emirates;Middle East;"Bentham Science Publishers B.V.";"2006-2024";"Medicine (miscellaneous) (Q2); Pharmacology (Q2); Neuroscience (miscellaneous) (Q3)";"Medicine; Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
285;23089;"Journal of Pharmacy and Pharmaceutical Sciences";journal;"14821826";0,619;Q2;88;22;121;0;378;121;2,95;0,00;44,76;0;5;Canada;Northern America;"Frontiers Media SA";"1998-2023";"Medicine (miscellaneous) (Q2); Pharmaceutical Science (Q2); Pharmacology (Q2)";"Medicine; Pharmacology, Toxicology and Pharmaceutics"
286;21100232413;"Advanced Pharmaceutical Bulletin";journal;"22517308, 22285881";0,618;Q1;56;86;257;5369;1056;245;3,08;62,43;45,76;0;50;Iran;Middle East;"Tabriz University of Medical Sciences, Faculty of Pharmacy";"2011-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Pharmaceutical Science (Q2)";"Pharmacology, Toxicology and Pharmaceutics"
287;21100241624;"International Journal of Genomics";journal;"2314436X, 23144378";0,617;Q2;37;32;143;1487;387;141;2,62;46,47;43,21;0;25;Egypt;Africa/Middle East;"Hindawi Limited";"2013-2023";"Pharmaceutical Science (Q2); Biochemistry (Q3); Genetics (Q3); Molecular Biology (Q3)";"Biochemistry, Genetics and Molecular Biology; Pharmacology, Toxicology and Pharmaceutics"
288;21100824046;"Computational Toxicology";journal;"24681113";0,616;Q2;24;38;131;2129;444;126;3,49;56,03;32,80;0;14;Netherlands;Western Europe;"Elsevier B.V.";"2017-2023";"Computer Science Applications (Q2); Health, Toxicology and Mutagenesis (Q2); Toxicology (Q2)";"Computer Science; Environmental Science; Pharmacology, Toxicology and Pharmaceutics"
289;25786;"Bioorganic and Medicinal Chemistry";journal;"14643391, 09680896";0,614;Q2;187;247;1204;12412;4009;1198;3,28;50,25;40,76;0;139;United Kingdom;Western Europe;"Elsevier Ltd";"1993-2023";"Clinical Biochemistry (Q2); Drug Discovery (Q2); Organic Chemistry (Q2); Pharmaceutical Science (Q2); Biochemistry (Q3); Molecular Biology (Q3); Molecular Medicine (Q3)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Pharmacology, Toxicology and Pharmaceutics"
