Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
224;21100242232;"Healthcare Informatics Research";journal;"2093369X, 20933681";0,628;Q3;41;44;133;1181;370;118;2,43;26,84;44,67;0;13;South Korea;Asiatic Region;"Korean Society of Medical Informatics";"2010-2023";"Biomedical Engineering (Q2); Health Informatics (Q3); Health Information Management (Q3)";"Engineering; Health Professions; Medicine"
225;14018;"Human Movement Science";journal;"01679457, 18727646";0,628;Q3;104;96;312;4298;700;310;1,92;44,77;35,52;0;10;Netherlands;Western Europe;"Elsevier B.V.";"1982-2023";"Biophysics (Q2); Medicine (miscellaneous) (Q2); Orthopedics and Sports Medicine (Q2); Experimental and Cognitive Psychology (Q3); Sports Science (Q3)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine; Psychology"
226;23108;"Language and Speech";journal;"00238309, 17566053";0,625;Q2;63;65;129;4809;242;128;1,70;73,98;51,18;0;1;United States;Northern America;"SAGE Publications Inc.";"1958-2023";"Linguistics and Language (Q1); Sociology and Political Science (Q1); Medicine (miscellaneous) (Q2); Speech and Hearing (Q2)";"Health Professions; Medicine; Social Sciences"
227;19700200915;"Laboratory Phonology";journal;"18686354, 18686346";0,619;Q1;15;26;72;1987;121;72;1,36;76,42;47,69;0;1;Germany;Western Europe;"Open Library of Humanities";"2015-2023";"Linguistics and Language (Q1); Podiatry (Q1); Computer Science Applications (Q2)";"Computer Science; Health Professions; Social Sciences"
228;145159;"Journal of Deaf Studies and Deaf Education";journal;"14657325, 10814159";0,615;Q2;72;41;115;2103;254;115;1,99;51,29;66,36;0;5;United Kingdom;Western Europe;"Oxford University Press";"1996, 2004-2023";"Education (Q2); Speech and Hearing (Q2)";"Health Professions; Social Sciences"
229;13739;"International Journal of Language and Communication Disorders";journal;"13682822, 14606984";0,613;Q2;86;188;248;10069;652;245;2,14;53,56;77,91;0;73;United States;Northern America;"Wiley-Blackwell";"1966-2023";"Linguistics and Language (Q1); Speech and Hearing (Q2)";"Health Professions; Social Sciences"
230;16949;"Physiotherapy Research International";journal;"14712865, 13582267";0,608;Q2;58;60;158;2284;319;156;1,91;38,07;58,70;1;19;United States;Northern America;"Wiley-Blackwell";"1996-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q2)";"Health Professions"
231;17241;"Journal of Ultrasound in Medicine";journal;"02784297, 15509613";0,607;Q2;105;301;916;9347;2096;771;2,10;31,05;47,76;1;87;United States;Northern America;"John Wiley and Sons Ltd";"1982-2023";"Medicine (miscellaneous) (Q2); Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2)";"Health Professions; Medicine"
232;21101041844;"Healthcare (Switzerland)";journal;"22279032";0,606;Q3;57;3186;4893;162278;13743;4835;2,67;50,93;49,05;11;1321;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2013-2023";"Health Policy (Q2); Leadership and Management (Q2); Health Informatics (Q3); Health Information Management (Q3)";"Health Professions; Medicine; Nursing"
233;21100787536;"Asia-Pacific Journal of Sports Medicine, Arthroscopy, Rehabilitation and Technology";journal;"22146873";0,602;Q2;17;18;82;522;155;82;1,60;29,00;18,56;0;0;Singapore;Asiatic Region;"Elsevier (Singapore) Pte Ltd";"2014-2023";"Orthopedics and Sports Medicine (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2)";"Health Professions; Medicine"
234;21101158935;"Frontiers in Medical Technology";journal;"26733129";0,602;Q1;15;67;210;2797;661;193;2,60;41,75;34,72;1;18;Switzerland;Western Europe;"Frontiers Media SA";"2019-2023";"Health Professions (miscellaneous) (Q1); Medical Laboratory Technology (Q1); Biomedical Engineering (Q2); Medicine (miscellaneous) (Q2); Pharmacology (medical) (Q2); Radiological and Ultrasound Technology (Q2)";"Engineering; Health Professions; Medicine"
235;21101089352;"Journal of Long-Term Care";journal;"25169122";0,602;Q1;9;30;79;1209;134;79;1,63;40,30;72,26;1;12;United Kingdom;Western Europe;"LSE Press";"2018-2023";"Health Professions (miscellaneous) (Q1); Health (social science) (Q2)";"Health Professions; Social Sciences"
236;19700201301;"Chiropractic and Manual Therapies";journal;"2045709X";0,601;Q1;39;48;178;1901;281;165;1,54;39,60;49,17;0;12;United Kingdom;Western Europe;"BioMed Central Ltd";"2011-2023";"Chiropractics (Q1); Complementary and Alternative Medicine (Q1); Physical Therapy, Sports Therapy and Rehabilitation (Q2)";"Health Professions; Medicine"
237;21101146512;"Open Access Journal of Sports Medicine";journal;"11791543";0,600;Q1;10;11;40;443;92;40;1,69;40,27;27,91;0;2;United Kingdom;Western Europe;"Dove Medical Press Ltd";"2019-2023";"Complementary and Manual Therapy (Q1); Occupational Therapy (Q1); Optometry (Q2); Orthopedics and Sports Medicine (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Podiatry (Q2)";"Health Professions; Medicine"
238;2000147401;"Journal of the International Phonetic Association";journal;"00251003";0,598;Q2;42;66;65;3936;88;65;1,11;59,64;47,86;0;0;United Kingdom;Western Europe;"Cambridge University Press";"1971-1985, 1987-2023";"Anthropology (Q1); Linguistics and Language (Q1); Speech and Hearing (Q2)";"Health Professions; Social Sciences"
239;19200157038;"International Journal of Sports Marketing and Sponsorship";journal;"14646668";0,596;Q3;33;61;132;4006;442;130;3,02;65,67;31,88;0;11;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"2007-2023";"Business and International Management (Q2); Finance (Q2); Marketing (Q2); Sports Science (Q3)";"Business, Management and Accounting; Economics, Econometrics and Finance; Health Professions"
240;19447;"Journal of the American Pharmacists Association : JAPhA";journal;"15443191, 15443450";0,593;Q1;73;266;803;7419;1409;658;1,83;27,89;62,32;3;133;United States;Northern America;"Elsevier B.V.";"2003-2023";"Pharmacology (nursing) (Q1); Pharmacy (Q1); Pharmacology (Q2)";"Health Professions; Nursing; Pharmacology, Toxicology and Pharmaceutics"
241;19900192117;"Journal of Adventure Education and Outdoor Learning";journal;"17540402, 14729679";0,590;Q2;31;66;105;4033;265;104;2,13;61,11;52,26;1;19;United Kingdom;Western Europe;"Routledge";"2010-2023";"Education (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2)";"Health Professions; Social Sciences"
242;15428;"Journal of Communication Disorders";journal;"00219924, 18737994";0,588;Q2;76;57;197;3433;431;188;2,07;60,23;71,21;0;15;United States;Northern America;"Elsevier Inc.";"1967-2023";"Linguistics and Language (Q1); LPN and LVN (Q1); Speech and Hearing (Q2); Cognitive Neuroscience (Q3); Experimental and Cognitive Psychology (Q3)";"Health Professions; Neuroscience; Nursing; Psychology; Social Sciences"
243;14654;"Optometry and Vision Science";journal;"15389235, 10405488";0,585;Q2;115;128;490;4163;771;444;1,47;32,52;48,89;0;20;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1905, 1924-2023";"Ophthalmology (Q2); Optometry (Q2)";"Health Professions; Medicine"
244;21101063700;"International Journal of Sports Physical Therapy";journal;"21592896";0,583;Q2;18;136;416;5526;722;380;1,57;40,63;33,07;0;3;United States;Northern America;"North American Sports Medicine Institute";"2019-2023";"Orthopedics and Sports Medicine (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2)";"Health Professions; Medicine"
245;21100851335;"Healthcare Technology Letters";journal;"20533713";0,581;Q3;33;27;61;871;200;56;3,78;32,26;31,53;0;7;United Kingdom;Western Europe;"John Wiley & Sons Inc.";"2014-2023";"Health Informatics (Q3); Health Information Management (Q3)";"Health Professions; Medicine"
246;19876;"Journal of Sport Rehabilitation";journal;"15433072, 10566716";0,580;Q2;62;122;520;4348;849;518;1,34;35,64;37,52;0;4;United States;Northern America;"Human Kinetics Publishers Inc.";"1992-2023";"Biophysics (Q2); Orthopedics and Sports Medicine (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Sports Science (Q3)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine"
247;13783;"Journal of Voice";journal;"08921997, 18734588";0,578;Q2;107;603;1076;23346;2213;1045;1,90;38,72;50,40;6;56;United States;Northern America;"Elsevier Inc.";"1987-2023";"LPN and LVN (Q1); Otorhinolaryngology (Q2); Speech and Hearing (Q2)";"Health Professions; Medicine; Nursing"
248;19700182275;"International Journal of Clinical Pharmacy";journal;"22107711, 22107703";0,577;Q1;71;163;513;6171;1192;464;2,30;37,86;55,04;1;43;Netherlands;Western Europe;"Springer Netherlands";"2011-2023";"Pharmacy (Q1); Pharmaceutical Science (Q2); Pharmacology (Q2); Pharmacology (medical) (Q2); Toxicology (Q2)";"Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics"
249;4000148502;"Rural and Remote Health";journal;"14456354";0,575;Q1;51;196;296;2792;522;280;1,50;14,24;57,71;0;110;Australia;Pacific Region;"James Cook University";"2005-2023";"Emergency Medical Services (Q1); Health (social science) (Q2); Medicine (miscellaneous) (Q2); Public Health, Environmental and Occupational Health (Q2)";"Health Professions; Medicine; Social Sciences"
250;21100853884;"Audiology Research";journal;"20394349, 20394330";0,570;Q2;11;85;135;3610;307;129;2,41;42,47;46,88;0;20;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2011, 2014-2017, 2020-2023";"Otorhinolaryngology (Q2); Podiatry (Q2)";"Health Professions; Medicine"
251;4700152701;"Pharmacy Practice";journal;"1885642X, 18863655";0,570;Q1;35;83;231;2826;560;225;2,32;34,05;53,05;0;36;Spain;Western Europe;"Centro de Investigaciones y Publicaciones Farmaceuticas";"2006-2023";"Pharmacy (Q1); Pharmaceutical Science (Q2)";"Health Professions; Pharmacology, Toxicology and Pharmaceutics"
252;21101036140;"Tobacco Prevention and Cessation";journal;"24593087";0,565;Q1;18;37;185;1012;272;169;1,38;27,35;57,03;2;11;Greece;Western Europe;"European Publishing";"2015-2023";"Health Professions (miscellaneous) (Q1); Health (social science) (Q2); Public Health, Environmental and Occupational Health (Q2); Epidemiology (Q3)";"Health Professions; Medicine; Social Sciences"
253;19543;"Health Care for Women International";journal;"07399332, 10964665";0,564;Q1;60;146;304;6068;524;275;1,41;41,56;70,95;2;51;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1984-2023";"Health Professions (miscellaneous) (Q1)";"Health Professions"
254;16953;"Physiotherapy Theory and Practice";journal;"15325040, 09593985";0,561;Q2;58;379;645;18143;1217;641;1,77;47,87;54,77;3;100;United Kingdom;Western Europe;"Informa Healthcare";"1985-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q2)";"Health Professions"
255;5000158307;"Musculoskeletal Care";journal;"14782189";0,560;Q1;35;164;215;6614;452;214;1,82;40,33;55,71;2;20;United States;Northern America;"Wiley-Blackwell";"2003, 2006-2023";"Chiropractics (Q1); Nursing (miscellaneous) (Q2); Orthopedics and Sports Medicine (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Rheumatology (Q3)";"Health Professions; Medicine; Nursing"
256;144939;"Journal of Intellectual Disabilities";journal;"17446295, 17446309";0,559;Q2;55;138;160;7014;378;152;1,78;50,83;70,26;3;46;United Kingdom;Western Europe;"SAGE Publications Ltd";"2005-2023";"Health Professions (miscellaneous) (Q2); Psychiatry and Mental Health (Q3)";"Health Professions; Medicine"
257;11400153302;"Yearbook of medical informatics";journal;"23640502, 09434747";0,559;Q3;47;42;129;1844;271;120;1,86;43,90;46,06;0;16;United States;Northern America;"Thieme Medical Publishers, Inc.";"2006-2022";"Health Informatics (Q3); Health Information Management (Q3)";"Health Professions; Medicine"
258;19443;"American Journal of Health-System Pharmacy";journal;"10792082, 15352900";0,557;Q1;107;308;1159;2543;1504;937;1,09;8,26;57,19;0;60;United States;Northern America;"American Society of Health-Systems Pharmacy";"1995-2023";"Pharmacy (Q1); Health Policy (Q2); Medicine (miscellaneous) (Q2); Pharmacology (Q3)";"Health Professions; Medicine; Pharmacology, Toxicology and Pharmaceutics"
259;15770;"Physical and Occupational Therapy in Pediatrics";journal;"01942638, 15413144";0,555;Q1;54;59;143;2429;334;136;2,09;41,17;73,38;0;7;United States;Northern America;"Informa Healthcare";"1980-2023";"Occupational Therapy (Q1); Medicine (miscellaneous) (Q2); Pediatrics, Perinatology and Child Health (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2)";"Health Professions; Medicine"
260;16915;"Physical Medicine and Rehabilitation Clinics of North America";journal;"15581381, 10479651";0,554;Q2;76;84;190;4860;342;155;1,34;57,86;44,12;0;15;United States;Northern America;"W.B. Saunders";"1995-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2)";"Health Professions; Medicine"
261;14315;"Journal of Developmental and Physical Disabilities";journal;"1056263X, 15733580";0,551;Q2;53;88;162;4609;390;162;2,50;52,38;63,83;1;13;United States;Northern America;"Springer New York";"1991-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Developmental and Educational Psychology (Q3)";"Health Professions; Psychology"
262;19700201335;"Scandinavian Journal of Disability Research";journal;"17453011, 15017419";0,551;Q2;30;32;97;1482;256;95;1,93;46,31;69,88;0;13;Sweden;Western Europe;"Stockholm University Press";"1999-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Social Sciences (miscellaneous) (Q2)";"Health Professions; Medicine; Social Sciences"
263;28033;"AAC: Augmentative and Alternative Communication";journal;"14773848, 07434618";0,548;Q2;65;39;66;1975;169;57;2,05;50,64;72,17;1;6;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1985-2023";"Medicine (miscellaneous) (Q2); Rehabilitation (Q2); Speech and Hearing (Q2)";"Health Professions; Medicine"
264;21100201774;"Performance Enhancement and Health";journal;"22112669";0,548;Q2;22;27;75;1398;188;61;2,02;51,78;46,55;0;3;Netherlands;Western Europe;"Elsevier B.V.";"2013-2014, 2017-2023";"Health (social science) (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Public Health, Environmental and Occupational Health (Q2)";"Health Professions; Medicine; Social Sciences"
265;29904;"International Journal of Radiation Biology";journal;"09553002";0,545;Q2;102;188;523;11482;1174;493;2,19;61,07;42,71;0;68;United Kingdom;Western Europe;"Informa Healthcare";"1959-2023";"Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2)";"Health Professions; Medicine"
266;18019;"NeuroRehabilitation";journal;"10538135, 18786448";0,543;Q2;78;105;330;3700;655;321;1,68;35,24;52,03;0;46;Netherlands;Western Europe;"IOS Press BV";"1991-2023";"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Rehabilitation (Q2); Neurology (clinical) (Q3)";"Health Professions; Medicine"
267;19700188148;"Footwear Science";journal;"19424280, 19424299";0,540;Q2;30;25;107;970;172;102;1,14;38,80;30,11;0;2;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2009-2023";"Biophysics (Q2); Human Factors and Ergonomics (Q2); Orthopedics and Sports Medicine (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Biomedical Engineering (Q3)";"Biochemistry, Genetics and Molecular Biology; Engineering; Health Professions; Medicine; Social Sciences"
268;21100944460;"Journal of Breast Imaging";journal;"26316110, 26316129";0,540;Q2;14;100;314;3039;412;239;1,45;30,39;67,71;0;56;United States;Northern America;"Oxford University Press";"2019-2023";"Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2)";"Health Professions; Medicine"
269;16807;"Applied Immunohistochemistry and Molecular Morphology";journal;"15334058, 15412016";0,538;Q2;80;92;372;3122;571;349;1,53;33,93;43,14;0;68;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1996-1997, 2000-2023";"Medical Laboratory Technology (Q2); Pathology and Forensic Medicine (Q2); Histology (Q3)";"Health Professions; Medicine"
270;15724;"Pediatric Exercise Science";journal;"15432920, 08998493";0,536;Q2;71;30;87;1426;136;86;1,49;47,53;48,67;0;4;United States;Northern America;"Human Kinetics Publishers Inc.";"1996-2023";"Orthopedics and Sports Medicine (Q2); Pediatrics, Perinatology and Child Health (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Sports Science (Q3)";"Health Professions; Medicine"
271;21101140358;"Clinical Hematology International";journal;"25900048";0,535;Q2;5;25;20;770;32;14;1,60;30,80;55,94;0;12;Netherlands;Western Europe;"Springer Nature";"2022-2023";"Health Professions (miscellaneous) (Q2); Hematology (Q3)";"Health Professions; Medicine"
272;1200147101;"Sport in Society";journal;"17430445, 17430437";0,534;Q3;50;146;416;9476;878;399;1,86;64,90;48,81;3;56;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2005-2023";"Cultural Studies (Q1); Sports Science (Q3)";"Health Professions; Social Sciences"
273;15281;"Sport Psychologist";journal;"15432793, 08884781";0,534;Q3;83;27;91;1369;196;91;1,95;50,70;52,33;0;0;United States;Northern America;"Human Kinetics Publishers Inc.";"1996-2023";"Applied Psychology (Q3); Sports Science (Q3)";"Health Professions; Psychology"
