Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
236;21100337905;"Pathogens";journal;"20760817";0,843;Q2;70;1458;4264;95756;15518;4196;3,41;65,68;48,57;11;684;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2011-2023";"Immunology and Allergy (Q2); Immunology and Microbiology (miscellaneous)  (Q2); Infectious Diseases (Q2); Microbiology (medical) (Q2); Molecular Biology (Q2)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
237;21100258398;"MicrobiologyOpen";journal;"20458827";0,842;Q2;58;51;335;2814;1307;320;3,72;55,18;46,93;0;16;United States;Northern America;"John Wiley & Sons Inc.";"2012-2023";"Microbiology (Q2)";"Immunology and Microbiology"
238;19600161903;"Molecular Oral Microbiology";journal;"20411006, 20411014";0,841;Q2;90;44;84;2890;303;82;3,65;65,68;47,44;0;5;United States;Northern America;"American Journal of Nursing Company";"2010-2023";"Dentistry (miscellaneous) (Q1); Immunology (Q2); Microbiology (Q2); Microbiology (medical) (Q2)";"Dentistry; Immunology and Microbiology; Medicine"
239;25711;"Biodegradation";journal;"09239820, 15729729";0,840;Q2;91;53;112;3630;429;112;3,63;68,49;46,72;0;27;Netherlands;Western Europe;"Springer Netherlands";"1990-2023";"Bioengineering (Q2); Environmental Chemistry (Q2); Environmental Engineering (Q2); Microbiology (Q2); Pollution (Q2)";"Chemical Engineering; Environmental Science; Immunology and Microbiology"
240;20815;"Immunology and Allergy Clinics of North America";journal;"08898561, 15578607";0,839;Q2;75;61;176;3926;471;150;2,43;64,36;53,91;1;19;United States;Northern America;"W.B. Saunders";"1987-2023";"Immunology (Q2); Immunology and Allergy (Q2)";"Immunology and Microbiology; Medicine"
241;20886;"Virology";journal;"00426822, 10960341";0,838;Q2;195;190;509;10049;1460;509;2,73;52,89;44,14;2;86;United States;Northern America;"Academic Press Inc.";"1944, 1955-2023";"Virology (Q2)";"Immunology and Microbiology"
242;21787;"American Journal of Tropical Medicine and Hygiene";journal;"14761645, 00029637";0,834;Q1;169;458;2032;12924;4601;1851;1,86;28,22;41,69;5;287;United States;Northern America;"American Society of Tropical Medicine and Hygiene";"1945-2023";"Parasitology (Q1); Infectious Diseases (Q2); Medicine (miscellaneous) (Q2); Virology (Q2)";"Immunology and Microbiology; Medicine"
243;20264;"Microbes and Infection";journal;"1769714X, 12864579";0,832;Q2;156;123;242;5423;806;206;2,46;44,09;49,35;0;51;France;Western Europe;"Elsevier Masson s.r.l.";"1989, 1999-2023";"Immunology (Q2); Infectious Diseases (Q2); Microbiology (Q2)";"Immunology and Microbiology; Medicine"
244;23122;"Tropical Medicine and International Health";journal;"13602276, 13653156";0,830;Q1;130;100;434;3839;1339;419;2,58;38,39;43,14;1;71;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1996-2023";"Parasitology (Q1); Infectious Diseases (Q2); Public Health, Environmental and Occupational Health (Q2)";"Immunology and Microbiology; Medicine"
245;20888;"Virus Research";journal;"01681702, 18727492";0,825;Q2;144;245;774;13061;3007;770;2,75;53,31;45,21;2;118;Netherlands;Western Europe;"Elsevier B.V.";"1984-2023";"Cancer Research (Q2); Infectious Diseases (Q2); Virology (Q2)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
246;21100258853;"F1000Research";journal;"20461402";0,821;Q2;105;386;2031;16335;4962;2002;1,51;42,32;43,19;0;162;United Kingdom;Western Europe;"F1000 Research Ltd";"2012-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Immunology and Microbiology (miscellaneous)  (Q2); Medicine (miscellaneous) (Q2)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
247;21100932469;"Journal of Virus Eradication";journal;"20556659, 20556640";0,818;Q2;17;40;96;1826;225;81;1,92;45,65;47,20;0;35;United Kingdom;Western Europe;"Elsevier Ltd";"2018-2023";"Epidemiology (Q2); Infectious Diseases (Q2); Public Health, Environmental and Occupational Health (Q2); Virology (Q2); Immunology (Q3)";"Immunology and Microbiology; Medicine"
248;38787;"Journal of Investigational Allergology and Clinical Immunology";journal;"10189068";0,817;Q3;71;109;329;2402;735;160;2,05;22,04;52,25;1;44;Spain;Western Europe;"ESMON Publicidad S.A.";"1991-2023";"Immunology and Allergy (Q2); Immunology (Q3)";"Immunology and Microbiology; Medicine"
249;21100316035;"Biology";journal;"20797737";0,815;Q2;75;1258;3667;101011;14709;3627;3,80;80,29;43,82;2;514;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2012-2023";"Agricultural and Biological Sciences (miscellaneous) (Q1); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q2); Immunology and Microbiology (miscellaneous)  (Q2)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology"
250;20691;"BMC Immunology";journal;"14712172";0,815;Q3;73;54;202;2419;641;202;2,91;44,80;42,70;0;30;United Kingdom;Western Europe;"BioMed Central Ltd";"2000-2023";"Immunology (Q3)";"Immunology and Microbiology"
251;15477;"Biotechnology and Bioengineering";journal;"00063592, 10970290";0,811;Q2;213;292;981;16789;4007;978;3,93;57,50;36,83;0;77;Germany;Western Europe;"Wiley-VCH Verlag";"1962-2023";"Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biotechnology (Q2)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Immunology and Microbiology"
252;19700174631;"Allergy, Asthma and Immunology Research";journal;"20927355, 20927363";0,801;Q3;62;69;296;2983;788;250;3,08;43,23;46,08;0;37;South Korea;Asiatic Region;"Korean Academy of Asthma, Allergy and Clinical Immunology";"2009-2023";"Immunology and Allergy (Q2); Pulmonary and Respiratory Medicine (Q2); Immunology (Q3)";"Immunology and Microbiology; Medicine"
253;16152;"World Journal of Microbiology and Biotechnology";journal;"09593993, 15730972";0,801;Q2;115;354;661;26156;3128;661;4,36;73,89;47,00;0;144;Netherlands;Western Europe;"Springer Science + Business Media";"1990-2023";"Applied Microbiology and Biotechnology (Q2); Biotechnology (Q2); Medicine (miscellaneous) (Q2); Physiology (Q2)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
254;20737;"Clinical and Molecular Allergy";journal;"14767961";0,797;Q3;42;8;66;438;220;57;2,93;54,75;52,17;0;3;United Kingdom;Western Europe;"BioMed Central Ltd";"2003-2013, 2015-2023";"Immunology and Allergy (Q2); Immunology (Q3); Molecular Biology (Q3)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
255;20491;"Journal of Medical Entomology";journal;"00222585";0,797;Q2;114;160;794;7993;1641;787;2,12;49,96;40,73;0;56;United States;Northern America;"Oxford University Press";"1964-2023";"Insect Science (Q1); Veterinary (miscellaneous) (Q1); Infectious Diseases (Q2); Parasitology (Q2)";"Agricultural and Biological Sciences; Immunology and Microbiology; Medicine; Veterinary"
256;21100445643;"Food and Waterborne Parasitology";journal;"24056766";0,795;Q2;25;21;83;1315;281;83;3,25;62,62;53,38;1;6;United States;Northern America;"Elsevier Inc.";"2015-2023";"Food Science (Q1); Epidemiology (Q2); Parasitology (Q2)";"Agricultural and Biological Sciences; Immunology and Microbiology; Medicine"
257;20795;"Human Immunology";journal;"01988859, 18791166";0,781;Q3;103;81;335;3573;916;327;3,33;44,11;44,48;0;33;United States;Northern America;"Elsevier Inc.";"1980-2023";"Immunology and Allergy (Q2); Medicine (miscellaneous) (Q2); Immunology (Q3)";"Immunology and Microbiology; Medicine"
258;20337;"Parasite";journal;"1252607X, 17761042";0,769;Q2;55;63;226;3633;665;226;2,43;57,67;43,62;0;11;France;Western Europe;"EDP Sciences";"1994-2023";"Agricultural and Biological Sciences (miscellaneous) (Q1); Animal Science and Zoology (Q1); Insect Science (Q1); Veterinary (miscellaneous) (Q1); Infectious Diseases (Q2); Parasitology (Q2)";"Agricultural and Biological Sciences; Immunology and Microbiology; Medicine; Veterinary"
259;21100884577;"Journal of Scleroderma and Related Disorders";journal;"23971991, 23971983";0,766;Q3;22;39;117;1089;245;110;1,86;27,92;51,51;0;11;Italy;Western Europe;"SAGE Publications Ltd";"2016-2023";"Immunology and Allergy (Q2); Rheumatology (Q2); Immunology (Q3)";"Immunology and Microbiology; Medicine"
260;20217;"Journal of Applied Microbiology";journal;"13652672, 13645072";0,764;Q2;185;363;1343;14631;5627;1337;3,70;40,31;47,30;3;141;United Kingdom;Western Europe;"John Wiley and Sons Inc";"1973-1975, 1997-2023";"Applied Microbiology and Biotechnology (Q2); Biotechnology (Q2); Medicine (miscellaneous) (Q2)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
261;21101038577;"Journal of Mass Spectrometry and Advances in the Clinical Lab";journal;"2667145X";0,762;Q2;16;44;89;1516;298;83;3,14;34,45;46,20;0;11;Netherlands;Western Europe;"Elsevier B.V.";"2021-2023";"Medical Laboratory Technology (Q1); Spectroscopy (Q1); Clinical Biochemistry (Q2); Microbiology (Q2)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Health Professions; Immunology and Microbiology"
262;51565;"International Dairy Journal";journal;"09586946";0,761;Q2;159;211;645;11313;2435;645;3,71;53,62;52,76;0;19;Netherlands;Western Europe;"Elsevier B.V.";"1991-2024";"Food Science (Q1); Applied Microbiology and Biotechnology (Q2)";"Agricultural and Biological Sciences; Immunology and Microbiology"
263;12100157191;"Innate Immunity";journal;"17534259, 17534267";0,760;Q2;78;16;141;950;441;137;3,22;59,38;47,66;0;6;United Kingdom;Western Europe;"SAGE Publications Ltd";"1996-1997, 1999, 2008-2023";"Infectious Diseases (Q2); Microbiology (Q2); Cell Biology (Q3); Immunology (Q3); Molecular Biology (Q3)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
264;21100241668;"Pathogens and Disease";journal;"2049632X";0,759;Q2;118;37;193;2435;567;191;2,53;65,81;52,60;0;16;United Kingdom;Western Europe;"Oxford University Press";"2013-2023";"Immunology and Allergy (Q2); Immunology and Microbiology (miscellaneous)  (Q2); Infectious Diseases (Q2); Medicine (miscellaneous) (Q2); Microbiology (medical) (Q2)";"Immunology and Microbiology; Medicine"
265;21100841829;"Immunity, inflammation and disease";journal;"20504527";0,757;Q3;32;353;424;16237;1299;410;3,34;46,00;44,20;0;173;United Kingdom;Western Europe;"John Wiley and Sons Ltd";"2013-2023";"Immunology and Allergy (Q2); Immunology (Q3)";"Immunology and Microbiology; Medicine"
266;22941;"Microbial Pathogenesis";journal;"10961208, 08824010";0,753;Q2;98;460;1724;25714;6514;1720;3,63;55,90;42,63;1;190;United States;Northern America;"Academic Press";"1986-2023";"Infectious Diseases (Q2); Microbiology (Q2)";"Immunology and Microbiology; Medicine"
267;20233;"Journal of Medical Microbiology";journal;"00222615";0,752;Q2;131;151;533;5791;1491;522;2,34;38,35;50,79;0;76;United Kingdom;Western Europe;"Microbiology Society";"1968-2023";"Medicine (miscellaneous) (Q2); Microbiology (Q2); Microbiology (medical) (Q2)";"Immunology and Microbiology; Medicine"
268;20268;"Microbiology (United Kingdom)";journal;"13500872, 14652080";0,750;Q2;204;140;401;10266;907;363;2,18;73,33;43,60;0;26;United Kingdom;Western Europe;"Microbiology Society";"1994-2023";"Microbiology (Q2)";"Immunology and Microbiology"
269;4800153203;"Allergy, Asthma and Clinical Immunology";journal;"17101492, 17101484";0,749;Q3;49;105;344;3566;978;315;2,48;33,96;50,08;0;52;United Kingdom;Western Europe;"BioMed Central Ltd";"2004-2023";"Immunology and Allergy (Q2); Pulmonary and Respiratory Medicine (Q2); Immunology (Q3)";"Immunology and Microbiology; Medicine"
270;21100927981;"Tropical Medicine and Infectious Disease";journal;"24146366";0,749;Q2;38;520;839;26351;2476;820;2,85;50,68;44,92;1;335;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2016-2023";"Immunology and Microbiology (miscellaneous)  (Q2); Infectious Diseases (Q2); Public Health, Environmental and Occupational Health (Q2)";"Immunology and Microbiology; Medicine"
271;16085;"Journal of Industrial Microbiology and Biotechnology";journal;"14765535, 13675435";0,746;Q2;133;45;205;3111;769;200;3,49;69,13;39,04;0;10;United Kingdom;Western Europe;"Oxford University Press";"1996-2023";"Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biotechnology (Q2); Medicine (miscellaneous) (Q2)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Immunology and Microbiology; Medicine"
272;21100241213;"Journal of the International Association of Providers of AIDS Care";journal;"23259582, 23259574";0,746;Q3;37;31;137;1288;297;135;2,17;41,55;54,81;0;31;United States;Northern America;"SAGE Publications Inc.";"2011, 2013-2023";"Dermatology (Q1); Infectious Diseases (Q2); Immunology (Q3)";"Immunology and Microbiology; Medicine"
273;19833;"Mycopathologia";journal;"15730832, 0301486X";0,743;Q2;87;121;284;3444;1061;270;3,23;28,46;48,20;0;27;Netherlands;Western Europe;"Springer Netherlands";"1938-1941, 1943, 1948-1950, 1959-1962, 1973-2023";"Agronomy and Crop Science (Q1); Plant Science (Q1); Veterinary (miscellaneous) (Q1); Applied Microbiology and Biotechnology (Q2); Microbiology (Q2)";"Agricultural and Biological Sciences; Immunology and Microbiology; Veterinary"
274;21100854141;"Case Reports in Immunology";journal;"20906617, 20906609";0,742;Q3;6;7;39;78;38;39;0,77;11,14;43,75;0;4;United States;Northern America;"Hindawi Limited";"2016-2017, 2019-2023";"Immunology and Allergy (Q2); Immunology (Q3)";"Immunology and Microbiology; Medicine"
275;20688;"Autoimmunity";journal;"08916934, 1607842X";0,741;Q3;81;50;179;2249;587;179;3,49;44,98;46,02;0;24;United Kingdom;Western Europe;"Informa Healthcare";"1988-2023";"Immunology and Allergy (Q2); Immunology (Q3)";"Immunology and Microbiology; Medicine"
276;16078;"Journal of Biotechnology";journal;"01681656, 18734863";0,741;Q2;177;115;634;6271;2916;633;4,49;54,53;41,12;0;33;Netherlands;Western Europe;"Elsevier B.V.";"1984-2023";"Applied Microbiology and Biotechnology (Q2); Bioengineering (Q2); Biotechnology (Q2); Medicine (miscellaneous) (Q2)";"Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Immunology and Microbiology; Medicine"
277;22271;"Immunogenetics";journal;"00937711, 14321211";0,740;Q3;102;47;128;2390;336;122;2,92;50,85;41,70;0;19;Germany;Western Europe;"Springer Verlag";"1974-2023";"Genetics (Q2); Immunology (Q3)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology"
278;24899;"Photodermatology Photoimmunology and Photomedicine";journal;"09054383, 16000781";0,732;Q3;71;112;277;2556;523;157;1,81;22,82;50,30;0;18;United Kingdom;Western Europe;"Blackwell Munksgaard";"1990-1992, 1994-2023";"Dermatology (Q1); Medicine (miscellaneous) (Q2); Radiology, Nuclear Medicine and Imaging (Q2); Immunology (Q3); Immunology and Allergy (Q3)";"Immunology and Microbiology; Medicine"
279;19537;"Veterinary Parasitology";journal;"03044017, 18732550";0,732;Q2;144;137;516;7089;1288;511;2,10;51,74;46,75;1;16;Netherlands;Western Europe;"Elsevier B.V.";"1975-2023";"Veterinary (miscellaneous) (Q1); Medicine (miscellaneous) (Q2); Parasitology (Q2)";"Immunology and Microbiology; Medicine; Veterinary"
280;20761;"Current Opinion in Allergy and Clinical Immunology";journal;"14736322, 15284050";0,731;Q3;96;77;242;4191;706;226;2,87;54,43;50,82;0;34;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"2001-2023";"Immunology (Q3); Immunology and Allergy (Q3)";"Immunology and Microbiology; Medicine"
281;21100198481;"AMB Express";journal;"21910855";0,726;Q2;63;146;550;7374;2231;550;3,85;50,51;45,94;0;61;Germany;Western Europe;"SpringerOpen";"2011-2023";"Applied Microbiology and Biotechnology (Q2); Biophysics (Q2)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology"
282;15610;"Extremophiles";journal;"14310651, 14334909";0,726;Q2;95;29;151;1759;465;151;2,51;60,66;41,89;0;6;Japan;Asiatic Region;"Springer Japan";"1997-2023";"Medicine (miscellaneous) (Q2); Microbiology (Q2); Molecular Medicine (Q3)";"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
283;21101064702;"Therapeutic Advances in Vaccines and Immunotherapy";journal;"25151355, 25151363";0,726;Q3;13;18;47;751;163;41;3,74;41,72;36,17;0;12;United Kingdom;Western Europe;"SAGE Publications Ltd";"2017-2023";"Drug Discovery (Q2); Oncology (Q2); Pharmacology (medical) (Q2); Immunology (Q3); Immunology and Allergy (Q3)";"Immunology and Microbiology; Medicine; Pharmacology, Toxicology and Pharmaceutics"
284;21101039478;"Current Research in Toxicology";journal;"2666027X";0,722;Q2;12;40;93;2665;292;91;3,24;66,63;40,00;0;19;Netherlands;Western Europe;"Elsevier B.V.";"2020-2023";"Applied Microbiology and Biotechnology (Q2); Health, Toxicology and Mutagenesis (Q2); Toxicology (Q2)";"Environmental Science; Immunology and Microbiology; Pharmacology, Toxicology and Pharmaceutics"
285;19607;"Anaerobe";journal;"10759964, 10958274";0,719;Q2;93;90;398;3332;1060;387;2,58;37,02;41,20;0;15;United States;Northern America;"Academic Press";"1995-2023";"Infectious Diseases (Q2); Microbiology (Q2)";"Immunology and Microbiology; Medicine"
286;14677;"Infection, Genetics and Evolution";journal;"15677257, 15671348";0,718;Q2;112;142;1108;8108;3146;1083;2,74;57,10;45,77;1;78;Netherlands;Western Europe;"Elsevier B.V.";"2001-2023";"Ecology, Evolution, Behavior and Systematics (Q1); Genetics (Q2); Infectious Diseases (Q2); Microbiology (Q2); Microbiology (medical) (Q2); Molecular Biology (Q3)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine"
287;21100205998;"Pathogens and Global Health";journal;"20477724, 20477732";0,717;Q2;80;94;186;5418;555;159;2,82;57,64;45,05;0;69;United Kingdom;Western Europe;"Maney Publishing";"2012-2023";"Infectious Diseases (Q2); Medicine (miscellaneous) (Q2); Microbiology (Q2); Parasitology (Q2); Public Health, Environmental and Occupational Health (Q2)";"Immunology and Microbiology; Medicine"
