Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Total Docs. (2023);Total Docs. (3years);Total Refs.;Total Cites (3years);Citable Docs. (3years);Cites / Doc. (2years);Ref. / Doc.;%Female;Overton;SDG;Country;Region;Publisher;Coverage;Categories;Areas
241;16726;"Journal of Intellectual Disability Research";journal;"09642633, 13652788";0,936;Q2;119;93;251;4363;869;245;2,56;46,91;63,43;4;25;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1957-1960, 1962-2023";"Arts and Humanities (miscellaneous) (Q1); Rehabilitation (Q1); Neurology (Q2); Neurology (clinical) (Q2); Psychiatry and Mental Health (Q2)";"Arts and Humanities; Medicine; Neuroscience"
242;16765;"Journal of Neuroscience Methods";journal;"1872678X, 01650270";0,935;Q2;175;129;809;6300;2695;798;3,05;48,84;37,43;0;13;Netherlands;Western Europe;"Elsevier B.V.";"1979-2023";"Neuroscience (miscellaneous) (Q2)";"Neuroscience"
243;11600153416;"Current Protocols in Neuroscience";journal;"19348584, 19348576";0,928;Q2;49;0;24;0;54;24;0,00;0,00;0,00;0;0;United States;Northern America;"John Wiley & Sons Inc.";"2001-2020";"Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q2)";"Medicine; Neuroscience"
244;23987;"Neuroinformatics";journal;"15392791, 15590089";0,926;Q2;66;39;161;2186;503;152;3,20;56,05;34,50;0;0;United States;Northern America;"Humana Press";"2003-2023";"Information Systems (Q1); Neuroscience (miscellaneous) (Q2); Software (Q2)";"Computer Science; Neuroscience"
245;17973;"Neuromodulation";journal;"15251403, 10947159";0,919;Q2;77;240;520;9940;1603;461;3,06;41,42;34,38;2;32;United States;Northern America;"International Neuromodulation Society";"1998-2023";"Anesthesiology and Pain Medicine (Q1); Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)";"Medicine; Neuroscience"
246;15741;"Pediatric Neurology";journal;"18735150, 08878994";0,916;Q2;108;267;559;8338;1511;472;2,66;31,23;54,90;2;55;United States;Northern America;"Elsevier Inc.";"1985-2023";"Pediatrics, Perinatology and Child Health (Q1); Developmental Neuroscience (Q2); Neurology (Q2); Neurology (clinical) (Q2)";"Medicine; Neuroscience"
247;21100286315;"Brain and Behavior";journal;"21623279, 21579032";0,908;Q2;61;492;1257;25606;4056;1241;2,96;52,04;44,43;0;121;United States;Northern America;"John Wiley & Sons Inc.";"2011-2023";"Behavioral Neuroscience (Q2)";"Neuroscience"
248;4400151515;"Molecular Pain";journal;"17448069";0,904;Q3;96;60;203;3203;663;202;2,74;53,38;41,30;0;8;United Kingdom;Western Europe;"BioMed Central Ltd";"2005-2023";"Anesthesiology and Pain Medicine (Q1); Molecular Medicine (Q2); Cellular and Molecular Neuroscience (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
249;18042;"Neuroscience";journal;"03064522, 18737544";0,903;Q2;246;375;1451;25384;4292;1406;2,88;67,69;43,45;0;50;United Kingdom;Western Europe;"Elsevier Ltd";"1976-2023";"Neuroscience (miscellaneous) (Q2)";"Neuroscience"
250;14285;"Behavioural Brain Research";journal;"18727549, 01664328";0,897;Q2;193;457;1384;29920;4127;1380;2,90;65,47;50,46;2;84;Netherlands;Western Europe;"Elsevier B.V.";"1980-2024";"Behavioral Neuroscience (Q2)";"Neuroscience"
251;16749;"Journal of Neuroimmunology";journal;"18728421, 01655728";0,897;Q2;155;156;629;7111;1872;608;2,95;45,58;48,52;0;37;Netherlands;Western Europe;"Elsevier B.V.";"1981-2023";"Immunology (Q2); Immunology and Allergy (Q2); Neurology (Q2); Neurology (clinical) (Q2)";"Immunology and Microbiology; Medicine; Neuroscience"
252;17548;"Acta Neurologica Scandinavica";journal;"16000404, 00016314";0,895;Q2;110;45;511;1972;1388;443;2,63;43,82;45,18;0;18;United Kingdom;Western Europe;"";"1961-2023";"Medicine (miscellaneous) (Q1); Neurology (Q2); Neurology (clinical) (Q2)";"Medicine; Neuroscience"
253;18001;"Neuropsychobiology";journal;"0302282X, 14230224";0,893;Q3;92;34;136;1955;428;130;2,33;57,50;40,60;0;8;Switzerland;Western Europe;"S. Karger AG";"1975-1990, 1992-2023";"Neuropsychology and Physiological Psychology (Q1); Psychiatry and Mental Health (Q2); Biological Psychiatry (Q3)";"Medicine; Neuroscience; Psychology"
254;18122;"Nutritional Neuroscience";journal;"14768305, 1028415X";0,887;Q2;74;165;422;10201;1714;414;3,86;61,82;54,59;0;33;United Kingdom;Western Europe;"Maney Publishing";"1998-2023";"Medicine (miscellaneous) (Q1); Neuroscience (miscellaneous) (Q2); Nutrition and Dietetics (Q2)";"Medicine; Neuroscience; Nursing"
255;12145;"Biological Psychology";journal;"03010511, 18736246";0,881;Q2;146;185;418;13524;1238;404;2,92;73,10;52,69;0;13;Netherlands;Western Europe;"Elsevier B.V.";"1973-2023";"Neuropsychology and Physiological Psychology (Q1); Neuroscience (miscellaneous) (Q2)";"Neuroscience; Psychology"
256;12164;"Brain and Language";journal;"10902155, 0093934X";0,881;Q2;140;66;218;5177;582;213;2,62;78,44;56,22;0;11;United States;Northern America;"Academic Press Inc.";"1974-2023";"Linguistics and Language (Q1); Speech and Hearing (Q1); Cognitive Neuroscience (Q2); Experimental and Cognitive Psychology (Q2)";"Health Professions; Neuroscience; Psychology; Social Sciences"
257;17554;"Acta Neuropsychiatrica";journal;"16015215, 09242708";0,874;Q3;42;53;139;3178;431;134;2,49;59,96;48,95;0;11;United Kingdom;Western Europe;"Cambridge University Press";"1989-2004, 2006-2023";"Psychiatry and Mental Health (Q2); Biological Psychiatry (Q3)";"Medicine; Neuroscience"
258;21101150081;"Journal of Central Nervous System Disease";journal;"11795735";0,872;Q2;13;21;87;1158;348;84;2,54;55,14;30,11;0;7;United States;Northern America;"SAGE Publications Inc.";"2019-2023";"Neurology (Q2); Neurology (clinical) (Q2); Cellular and Molecular Neuroscience (Q3)";"Medicine; Neuroscience"
259;13163;"Epilepsy and Behavior";journal;"15255050, 15255069";0,867;Q2;121;435;1862;17413;4557;1690;2,28;40,03;49,31;0;71;United States;Northern America;"Academic Press Inc.";"2000-2023";"Behavioral Neuroscience (Q2); Neurology (Q2); Neurology (clinical) (Q2)";"Medicine; Neuroscience"
260;13707;"Hearing Research";journal;"18785891, 03785955";0,867;Q2;135;135;476;10389;1360;470;2,68;76,96;35,41;0;7;Netherlands;Western Europe;"Elsevier B.V.";"1978-2023";"Sensory Systems (Q2)";"Neuroscience"
261;12768;"British Journal of Developmental Psychology";journal;"2044835X, 0261510X";0,864;Q2;91;30;113;1802;317;110;2,89;60,07;64,04;0;3;United States;Northern America;"Wiley-Blackwell";"1996-2023";"Developmental and Educational Psychology (Q2); Developmental Neuroscience (Q2)";"Neuroscience; Psychology"
262;18992;"Neurogenetics";journal;"13646753, 13646745";0,864;Q3;67;32;105;1042;192;98;1,66;32,56;47,29;0;4;Germany;Western Europe;"Springer Verlag";"1997-2023";"Genetics (Q2); Genetics (clinical) (Q2); Cellular and Molecular Neuroscience (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
263;14352;"Brain Topography";journal;"15736792, 08960267";0,863;Q2;83;83;184;4965;508;181;2,39;59,82;42,20;0;9;United States;Northern America;"Kluwer Academic/Human Sciences Press Inc.";"1988-2023";"Anatomy (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Neurology (Q2); Neurology (clinical) (Q2)";"Health Professions; Medicine; Neuroscience"
264;32816;"Neural Plasticity";journal;"16875443, 20905904";0,852;Q2;86;26;454;1664;1504;451;3,15;64,00;47,39;0;10;United States;Northern America;"Hindawi Publishing Corporation";"1998-2005, 2007-2023";"Neurology (Q2); Neurology (clinical) (Q2)";"Medicine; Neuroscience"
265;14509;"Journal of Vision";journal;"15347362";0,849;Q2;132;285;579;8125;1121;579;1,89;28,51;36,84;0;5;United States;Northern America;"Association for Research in Vision and Ophthalmology Inc.";"2001-2023";"Ophthalmology (Q2); Sensory Systems (Q2)";"Medicine; Neuroscience"
266;4100151703;"Neuropsychiatric Disease and Treatment";journal;"11782021";0,849;Q3;91;242;911;11690;2871;895;2,60;48,31;45,47;0;64;New Zealand;Pacific Region;"Dove Medical Press Ltd.";"2001, 2006-2023";"Psychiatry and Mental Health (Q2); Biological Psychiatry (Q3)";"Medicine; Neuroscience"
267;14314;"Otology and Neurotology";journal;"15374505, 15317129";0,849;Q2;124;327;1287;9334;2658;1229;1,89;28,54;35,69;0;49;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1982, 1988-1989, 1992-1993, 2001-2023";"Otorhinolaryngology (Q1); Medicine (miscellaneous) (Q2); Neurology (clinical) (Q2); Sensory Systems (Q2)";"Medicine; Neuroscience"
268;19380;"Seizure : the journal of the British Epilepsy Association";journal;"10591311, 15322688";0,847;Q2;98;245;868;8381;2304;805;2,45;34,21;45,78;1;40;United Kingdom;Western Europe;"W.B. Saunders Ltd";"1992-2023";"Medicine (miscellaneous) (Q2); Neurology (Q2); Neurology (clinical) (Q2)";"Medicine; Neuroscience"
269;21101021585;"Journal of Movement Disorders";journal;"2005940X, 20934939";0,842;Q2;16;50;142;1934;311;84;1,65;38,68;39,16;1;4;South Korea;Asiatic Region;"Korean Movement Disorder Society";"2019-2023";"Neurology (Q2); Neurology (clinical) (Q2)";"Medicine; Neuroscience"
270;16675;"Journal of Clinical Neurophysiology";journal;"15371603, 07360258";0,838;Q2;109;103;267;3478;602;246;2,47;33,77;42,02;0;9;United States;Northern America;"Lippincott Williams and Wilkins Ltd.";"1984-2023";"Medicine (miscellaneous) (Q2); Neurology (Q2); Neurology (clinical) (Q2); Physiology (Q2); Physiology (medical) (Q2)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
271;14630;"Ophthalmic Research";journal;"14230259, 00303747";0,838;Q2;63;148;261;5382;646;258;2,56;36,36;45,22;1;27;Switzerland;Western Europe;"S. Karger AG";"1970-2023";"Medicine (miscellaneous) (Q2); Ophthalmology (Q2); Sensory Systems (Q2); Cellular and Molecular Neuroscience (Q3)";"Medicine; Neuroscience"
272;14255;"Autonomic Neuroscience: Basic and Clinical";journal;"15660702, 18727484";0,836;Q2;93;43;245;2952;737;234;3,23;68,65;50,00;0;12;Netherlands;Western Europe;"Elsevier B.V.";"2000-2023";"Endocrine and Autonomic Systems (Q2); Neurology (clinical) (Q2); Cellular and Molecular Neuroscience (Q3)";"Medicine; Neuroscience"
273;17500155126;"Attention, Perception, and Psychophysics";journal;"1943393X, 19433921";0,833;Q2;134;217;720;12479;1393;716;1,91;57,51;39,84;1;2;United States;Northern America;"Springer New York";"2009-2023";"Linguistics and Language (Q1); Experimental and Cognitive Psychology (Q2); Sensory Systems (Q2)";"Neuroscience; Psychology; Social Sciences"
274;21101081716;"Current Research in Behavioral Sciences";journal;"26665182";0,833;Q2;14;48;81;3430;462;81;6,01;71,46;50,28;1;11;Netherlands;Western Europe;"Elsevier B.V.";"2020-2023";"Behavioral Neuroscience (Q2); Psychology (miscellaneous) (Q2)";"Neuroscience; Psychology"
275;14346;"Brain Research";journal;"18726240, 00068993";0,832;Q2;255;283;1027;16798;3023;1019;2,90;59,36;44,94;0;45;Netherlands;Western Europe;"Elsevier B.V.";"1966-2024";"Developmental Biology (Q2); Molecular Biology (Q2); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q2)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
276;17282;"Learning and Memory";journal;"10720502, 15495485";0,832;Q2;150;41;164;2074;321;159;1,73;50,59;48,00;0;0;United States;Northern America;"Cold Spring Harbor Laboratory Press";"1994-2023";"Cognitive Neuroscience (Q2); Neuropsychology and Physiological Psychology (Q2); Cellular and Molecular Neuroscience (Q3)";"Neuroscience; Psychology"
277;19015;"Metabolic Brain Disease";journal;"15737365, 08857490";0,831;Q3;78;221;564;14311;2077;560;3,63;64,76;48,94;0;58;United States;Northern America;"Springer New York";"1986-2023";"Biochemistry (Q2); Neurology (clinical) (Q2); Cellular and Molecular Neuroscience (Q3)";"Biochemistry, Genetics and Molecular Biology; Medicine; Neuroscience"
278;14183;"Aphasiology";journal;"14645041, 02687038";0,829;Q2;82;119;224;7142;651;218;2,95;60,02;75,72;1;54;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1987-2023";"Linguistics and Language (Q1); LPN and LVN (Q1); Otorhinolaryngology (Q1); Developmental and Educational Psychology (Q2); Neurology (Q2); Neurology (clinical) (Q2)";"Medicine; Neuroscience; Nursing; Psychology; Social Sciences"
279;18073;"NeuroToxicology";journal;"18729711, 0161813X";0,829;Q2;133;125;438;7818;1670;427;3,54;62,54;54,12;0;31;Netherlands;Western Europe;"Elsevier B.V.";"1979-2023";"Neuroscience (miscellaneous) (Q2); Toxicology (Q2)";"Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
280;14222;"Peptides";journal;"18735169, 01969781";0,826;Q3;139;110;416;8293;1247;394;2,90;75,39;43,48;0;45;United States;Northern America;"Elsevier Inc.";"1980-2023";"Biochemistry (Q2); Endocrinology (Q2); Physiology (Q2); Cellular and Molecular Neuroscience (Q3)";"Biochemistry, Genetics and Molecular Biology; Neuroscience"
281;19884;"Spinal Cord";journal;"14765624, 13624393";0,826;Q2;126;95;485;2915;1195;453;2,51;30,68;47,67;0;14;United Kingdom;Western Europe;"Nature Publishing Group";"1972, 1996-2023";"Rehabilitation (Q1); Medicine (miscellaneous) (Q2); Neurology (Q2); Neurology (clinical) (Q2)";"Medicine; Neuroscience"
282;14897;"Journal of Electromyography and Kinesiology";journal;"18735711, 10506411";0,825;Q2;113;69;233;3044;606;230;2,06;44,12;29,55;0;6;United Kingdom;Western Europe;"Elsevier Ltd";"1991-2023";"Biophysics (Q1); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q2); Sports Science (Q2)";"Biochemistry, Genetics and Molecular Biology; Health Professions; Medicine; Neuroscience"
283;17976;"Neuromuscular Disorders";journal;"18732364, 09608966";0,824;Q2;112;136;421;4888;1104;405;2,44;35,94;53,64;0;12;United Kingdom;Western Europe;"Elsevier Ltd";"1991-2023";"Pediatrics, Perinatology and Child Health (Q1); Genetics (clinical) (Q2); Neurology (Q2); Neurology (clinical) (Q2)";"Medicine; Neuroscience"
284;12163;"Brain and Cognition";journal;"10902147, 02782626";0,823;Q2;140;63;219;4077;582;216;2,39;64,71;48,92;0;10;United States;Northern America;"Academic Press Inc.";"1982-2023";"Arts and Humanities (miscellaneous) (Q1); Cognitive Neuroscience (Q2); Developmental and Educational Psychology (Q2); Experimental and Cognitive Psychology (Q2); Neuropsychology and Physiological Psychology (Q2)";"Arts and Humanities; Neuroscience; Psychology"
285;14902;"International Journal of Psychophysiology";journal;"18727697, 01678760";0,819;Q2;150;105;493;7624;1438;484;2,67;72,61;54,63;0;13;Netherlands;Western Europe;"Elsevier B.V.";"1983-2023";"Neuropsychology and Physiological Psychology (Q2); Neuroscience (miscellaneous) (Q2); Physiology (medical) (Q2)";"Medicine; Neuroscience; Psychology"
286;21100945900;"Health Psychology and Behavioral Medicine";journal;"21642850";0,814;Q2;16;61;151;3040;426;150;2,61;49,84;59,48;1;28;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2018-2023";"Health (social science) (Q1); Behavioral Neuroscience (Q2); Psychology (miscellaneous) (Q2)";"Neuroscience; Psychology; Social Sciences"
287;17997;"Neurophysiologie Clinique";journal;"09877053, 17697131";0,814;Q2;73;46;160;2293;431;140;2,73;49,85;45,38;0;8;France;Western Europe;"Elsevier Masson s.r.l.";"1988-2023";"Medicine (miscellaneous) (Q2); Neurology (Q2); Neurology (clinical) (Q2); Physiology (medical) (Q2)";"Medicine; Neuroscience"
288;21100780550;"Neurobiology of Sleep and Circadian Rhythms";journal;"24519944";0,813;Q2;19;16;35;1579;106;34;3,38;98,69;44,68;0;0;United States;Northern America;"Elsevier Inc.";"2016-2023";"Behavioral Neuroscience (Q2); Neurology (Q2); Neurology (clinical) (Q2); Pulmonary and Respiratory Medicine (Q2)";"Medicine; Neuroscience"
289;18054;"Neuroscience Research";journal;"18728111, 01680102";0,811;Q2;110;113;396;8004;1007;385;2,54;70,83;35,01;0;7;Ireland;Western Europe;"Elsevier Ireland Ltd";"1984-2023";"Medicine (miscellaneous) (Q2); Neuroscience (miscellaneous) (Q2)";"Medicine; Neuroscience"
290;15029;"Dementia and Geriatric Cognitive Disorders";journal;"14219824, 14208008";0,809;Q2;123;42;206;1706;530;205;2,39;40,62;44,00;0;9;Switzerland;Western Europe;"S. Karger AG";"1990-1992, 1994-2023";"Cognitive Neuroscience (Q2); Geriatrics and Gerontology (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Neuroscience"
291;21100853993;"Neuro-Oncology Practice";journal;"20542577, 20542585";0,806;Q2;29;51;243;1685;569;209;2,25;33,04;40,68;0;18;United States;Northern America;"Oxford University Press";"2014-2023";"Medicine (miscellaneous) (Q2); Neurology (Q2); Oncology (Q2)";"Medicine; Neuroscience"
292;4000149005;"Clinical Psychopharmacology and Neuroscience";journal;"17381088";0,802;Q2;42;66;242;3193;652;237;2,33;48,38;38,77;0;19;South Korea;Asiatic Region;"Korean College of Neuropsychopharmacology";"2005-2023";"Behavioral Neuroscience (Q2); Pharmacology (medical) (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Neuroscience"
293;23481;"Journal of Vestibular Research: Equilibrium and Orientation";journal;"09574271, 18786464";0,801;Q2;65;26;154;744;435;152;3,05;28,62;43,43;0;2;Netherlands;Western Europe;"IOS Press BV";"1990, 1992-2023";"Otorhinolaryngology (Q1); Neurology (clinical) (Q2); Neuroscience (miscellaneous) (Q2); Sensory Systems (Q2)";"Medicine; Neuroscience"
294;28533;"American Journal of Alzheimer's Disease and other Dementias";journal;"15333175";0,799;Q2;72;33;121;1723;390;118;2,68;52,21;51,23;0;5;United States;Northern America;"SAGE Publications Inc.";"1986-2023";"Clinical Psychology (Q2); Geriatrics and Gerontology (Q2); Neuroscience (miscellaneous) (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Neuroscience; Psychology"
295;18730;"Psychiatry Research - Neuroimaging";journal;"18727506, 09254927";0,797;Q2;120;116;302;6940;734;298;2,36;59,83;45,43;0;13;Ireland;Western Europe;"Elsevier Ireland Ltd";"1990-2023";"Radiology, Nuclear Medicine and Imaging (Q1); Neuroscience (miscellaneous) (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Neuroscience"
296;130009;"Purinergic Signalling";journal;"15739538, 15739546";0,797;Q3;68;101;174;6400;507;149;2,59;63,37;47,90;0;32;Netherlands;Western Europe;"Springer Netherlands";"2004-2023";"Cell Biology (Q3); Cellular and Molecular Neuroscience (Q3); Molecular Biology (Q3)";"Biochemistry, Genetics and Molecular Biology; Neuroscience"
297;21100367158;"Brain Sciences";journal;"20763425";0,796;Q2;66;1724;4385;112743;13688;4258;2,92;65,40;45,33;4;337;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2011-2023";"Neuroscience (miscellaneous) (Q2)";"Neuroscience"
298;21100299401;"Brain Connectivity";journal;"21580014, 21580022";0,793;Q2;65;63;225;3268;526;194;2,16;51,87;41,35;1;14;United States;Northern America;"Mary Ann Liebert Inc.";"2011, 2013-2023";"Neuroscience (miscellaneous) (Q2)";"Neuroscience"
299;21100825823;"Pharmacology Research and Perspectives";journal;"20521707";0,790;Q2;43;112;456;3704;1368;443;2,93;33,07;44,55;0;40;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"2013-2023";"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q1); Neurology (Q2)";"Neuroscience; Pharmacology, Toxicology and Pharmaceutics"
